tid,trening per uke,alder,klasse,løpsted
0:57:21,2,22,dame,Tromsø
0:23:37,8,35,herre,Oslo
0:17:54,12,20,herre,Bergen
0:44:45,1,53,herre,Tromsø
0:32:02,3,37,herre,Kristiansand
0:29:30,12,32,dame,Tromsø
0:32:32,11,27,herre,Tromsø
0:38:59,11,46,herre,Bergen
0:38:56,10,22,herre,Tromsø
0:39:39,3,40,dame,Kristiansand
0:44:09,1,48,dame,Grimstad
0:55:24,2,51,dame,Kristiansand
0:31:36,4,37,herre,Oslo
0:29:30,4,31,herre,Grimstad
0:47:58,4,47,herre,Kristiansand
0:44:09,8,52,dame,Kristiansand
0:33:12,10,40,herre,Bergen
0:49:29,3,25,dame,Grimstad
0:27:42,9,28,herre,Grimstad
0:41:24,1,37,herre,Kristiansand
0:25:26,4,37,herre,Oslo
0:47:20,1,49,herre,Tromsø
0:35:54,8,28,dame,Grimstad
0:41:28,2,42,dame,Bergen
0:49:17,2,55,dame,Bergen
0:38:27,7,22,herre,Tromsø
0:30:58,11,32,dame,Kristiansand
0:56:05,3,87,herre,Bergen
0:42:31,8,28,dame,Tromsø
0:38:38,4,28,dame,Kristiansand
0:40:10,3,30,dame,Grimstad
0:37:03,9,50,dame,Tromsø
0:38:31,4,50,dame,Grimstad
0:32:45,2,28,herre,Tromsø
0:31:49,5,38,dame,Oslo
0:29:49,9,39,dame,Tromsø
0:57:25,2,33,dame,Tromsø
0:32:04,4,43,herre,Tromsø
0:30:49,4,42,herre,Grimstad
0:49:13,3,52,herre,Kristiansand
0:52:22,3,50,dame,Kristiansand
0:49:48,2,62,dame,Grimstad
0:34:35,13,27,dame,Grimstad
0:54:29,5,75,herre,Grimstad
0:35:05,9,49,dame,Tromsø
0:36:29,3,21,herre,Grimstad
0:44:39,5,21,dame,Oslo
0:34:04,8,22,dame,Oslo
0:46:25,2,42,dame,Grimstad
0:59:52,1,66,dame,Kristiansand
0:44:32,3,49,dame,Grimstad
0:37:41,11,22,herre,Kristiansand
0:28:12,4,23,herre,Bergen
0:32:36,3,23,herre,Grimstad
0:23:22,3,33,herre,Bergen
0:42:30,7,38,dame,Kristiansand
0:35:42,4,41,herre,Bergen
0:31:39,15,43,dame,Kristiansand
0:17:45,6,48,herre,Oslo
0:39:16,3,54,herre,Tromsø
0:40:14,6,37,dame,Bergen
0:44:17,3,44,dame,Grimstad
0:42:35,10,24,dame,Oslo
0:35:12,3,46,herre,Oslo
0:46:34,2,26,dame,Bergen
0:38:33,4,56,herre,Oslo
0:42:12,3,39,herre,Oslo
0:25:43,8,28,herre,Oslo
0:32:15,6,50,herre,Oslo
0:46:26,6,32,herre,Tromsø
0:52:43,6,42,dame,Kristiansand
0:30:17,4,46,herre,Bergen
0:44:04,2,64,herre,Oslo
0:39:12,5,39,herre,Oslo
0:49:07,3,28,dame,Oslo
0:56:59,7,75,dame,Grimstad
0:31:10,14,36,herre,Kristiansand
0:30:07,11,28,herre,Grimstad
0:34:51,4,24,herre,Tromsø
0:38:48,6,28,dame,Tromsø
0:23:02,6,19,herre,Bergen
0:41:16,4,53,herre,Oslo
0:33:08,3,26,herre,Oslo
0:31:46,3,36,herre,Oslo
0:38:06,4,39,dame,Grimstad
0:45:24,3,27,dame,Bergen
0:46:48,1,41,dame,Grimstad
0:39:19,3,42,herre,Bergen
0:43:15,3,42,herre,Bergen
0:40:50,3,50,dame,Kristiansand
0:29:37,2,19,herre,Bergen
0:36:24,7,45,herre,Oslo
0:31:49,3,38,herre,Tromsø
0:37:56,4,31,herre,Bergen
0:52:47,2,46,dame,Grimstad
0:48:37,3,68,herre,Grimstad
0:55:06,2,23,dame,Tromsø
0:45:48,5,25,dame,Bergen
0:43:36,3,19,dame,Grimstad
0:46:54,6,58,herre,Bergen
0:45:19,3,22,dame,Tromsø
0:49:20,4,59,dame,Grimstad
0:42:50,3,35,dame,Grimstad
0:39:10,1,24,herre,Kristiansand
0:48:33,2,59,herre,Tromsø
0:35:44,4,49,herre,Kristiansand
0:50:46,11,67,dame,Bergen
0:28:25,4,22,herre,Grimstad
0:48:39,1,27,dame,Kristiansand
0:34:23,5,26,herre,Kristiansand
0:44:08,2,61,herre,Bergen
0:26:08,9,21,herre,Kristiansand
0:58:53,1,20,dame,Tromsø
0:45:21,1,41,dame,Grimstad
0:43:06,2,25,dame,Tromsø
0:23:26,5,54,herre,Bergen
0:50:02,5,61,dame,Kristiansand
0:48:27,1,60,herre,Oslo
0:45:39,5,50,herre,Oslo
0:33:36,6,46,herre,Tromsø
0:39:22,3,23,dame,Kristiansand
0:26:20,9,33,herre,Bergen
0:23:17,13,35,herre,Tromsø
0:51:39,2,68,herre,Grimstad
0:39:22,4,22,herre,Tromsø
0:34:05,15,49,dame,Grimstad
0:46:17,2,34,dame,Tromsø
0:45:06,4,75,herre,Kristiansand
0:29:48,2,61,herre,Tromsø
0:37:56,13,35,dame,Tromsø
0:45:55,8,43,herre,Oslo
0:33:48,1,34,herre,Bergen
0:31:50,4,24,dame,Kristiansand
0:37:20,5,61,herre,Bergen
0:49:00,3,24,dame,Kristiansand
0:34:14,11,46,herre,Kristiansand
0:31:50,2,42,herre,Grimstad
0:52:31,8,66,dame,Bergen
0:27:02,3,31,herre,Kristiansand
0:43:30,1,28,dame,Oslo
0:39:28,4,19,dame,Oslo
0:39:35,3,27,dame,Bergen
0:40:37,6,58,dame,Tromsø
0:30:20,9,23,herre,Kristiansand
0:54:12,6,70,dame,Grimstad
0:56:53,3,47,dame,Bergen
0:50:19,8,60,dame,Kristiansand
0:41:58,7,41,dame,Grimstad
0:58:47,3,63,dame,Grimstad
0:36:47,2,27,herre,Bergen
0:41:49,4,25,dame,Oslo
0:40:19,3,62,herre,Oslo
0:55:05,4,34,dame,Kristiansand
0:33:44,6,47,herre,Grimstad
0:44:55,8,26,dame,Bergen
0:30:45,6,44,herre,Kristiansand
0:19:33,11,21,herre,Grimstad
0:30:26,2,53,herre,Grimstad
0:53:03,3,68,dame,Grimstad
0:36:56,2,38,herre,Grimstad
0:55:49,1,70,dame,Bergen
0:51:13,6,65,dame,Oslo
0:26:16,10,25,herre,Oslo
0:34:42,5,19,herre,Tromsø
0:47:06,2,40,dame,Tromsø
0:34:42,4,34,herre,Tromsø
0:41:54,5,27,herre,Grimstad
0:43:23,4,33,dame,Tromsø
0:44:08,1,25,dame,Kristiansand
0:54:32,1,71,herre,Kristiansand
0:26:41,6,37,herre,Tromsø
0:42:57,8,41,dame,Oslo
0:39:52,3,44,herre,Oslo
0:52:35,3,27,dame,Tromsø
0:26:10,4,29,herre,Tromsø
0:41:21,4,45,herre,Grimstad
0:34:48,10,60,herre,Oslo
0:36:39,4,63,herre,Oslo
0:43:31,3,31,dame,Bergen
0:25:29,3,48,herre,Oslo
0:26:15,11,20,herre,Kristiansand
0:44:56,2,19,herre,Grimstad
0:48:39,3,46,dame,Tromsø
0:35:23,3,48,herre,Tromsø
0:25:48,10,37,herre,Oslo
0:38:25,4,43,dame,Tromsø
0:52:48,5,69,dame,Kristiansand
0:36:46,6,32,dame,Oslo
0:49:35,3,58,dame,Kristiansand
0:43:21,3,33,herre,Kristiansand
0:59:19,5,59,dame,Grimstad
0:43:39,5,24,dame,Bergen
0:39:23,3,31,dame,Tromsø
0:43:48,2,44,dame,Tromsø
0:38:00,2,47,herre,Grimstad
0:31:51,8,60,herre,Kristiansand
0:46:55,2,30,dame,Grimstad
0:42:45,8,65,herre,Grimstad
0:28:42,9,18,herre,Tromsø
0:33:55,2,40,herre,Grimstad
0:46:29,10,20,dame,Kristiansand
0:31:38,4,23,dame,Grimstad
0:35:43,3,48,herre,Bergen
0:43:50,8,52,herre,Tromsø
0:39:26,2,41,herre,Bergen
0:31:04,4,42,herre,Grimstad
0:46:14,5,19,dame,Kristiansand
0:34:23,10,24,herre,Grimstad
0:35:27,2,21,herre,Grimstad
0:42:54,3,62,herre,Tromsø
0:35:09,2,29,herre,Bergen
0:37:48,3,21,herre,Kristiansand
0:37:26,1,18,herre,Oslo
0:40:39,1,53,herre,Grimstad
0:58:28,5,55,dame,Oslo
0:48:08,3,38,dame,Bergen
0:28:45,7,49,herre,Kristiansand
0:53:00,2,22,dame,Grimstad
0:33:52,10,37,dame,Tromsø
0:36:29,3,47,dame,Bergen
0:38:16,10,36,dame,Kristiansand
0:57:00,2,56,dame,Bergen
0:39:50,11,36,dame,Kristiansand
0:46:35,3,25,dame,Kristiansand
0:43:15,2,39,herre,Bergen
0:47:44,4,49,dame,Tromsø
0:45:03,11,34,dame,Kristiansand
0:44:07,1,22,herre,Kristiansand
0:37:24,4,18,herre,Bergen
0:38:04,9,20,dame,Kristiansand
0:37:41,13,55,herre,Grimstad
0:34:04,4,34,herre,Grimstad
0:42:48,8,36,dame,Oslo
0:37:38,3,58,herre,Kristiansand
0:40:32,8,44,dame,Grimstad
0:34:34,1,23,herre,Grimstad
0:40:07,2,30,herre,Tromsø
0:44:30,1,41,herre,Grimstad
0:40:51,2,50,herre,Grimstad
0:42:51,12,52,herre,Grimstad
0:34:34,3,19,herre,Tromsø
0:47:42,2,19,dame,Grimstad
0:43:04,3,48,dame,Kristiansand
0:45:40,2,36,dame,Kristiansand
0:34:12,10,24,dame,Grimstad
0:34:06,7,54,herre,Kristiansand
0:38:36,4,54,dame,Oslo
0:30:52,12,42,herre,Kristiansand
0:58:52,4,55,dame,Tromsø
0:31:50,12,55,dame,Kristiansand
0:39:34,5,25,herre,Bergen
0:40:45,1,18,herre,Kristiansand
0:33:49,2,36,herre,Bergen
0:41:23,3,27,dame,Bergen
0:33:12,3,22,herre,Bergen
0:32:19,3,36,herre,Bergen
0:30:55,10,46,herre,Tromsø
0:48:06,2,46,herre,Oslo
0:34:15,11,34,herre,Kristiansand
0:27:33,4,40,herre,Kristiansand
0:40:44,3,19,dame,Grimstad
0:25:07,3,34,herre,Oslo
0:49:44,1,35,herre,Bergen
0:34:23,10,39,herre,Bergen
0:30:55,11,30,dame,Oslo
0:50:48,3,39,herre,Oslo
0:39:57,2,28,dame,Oslo
0:34:36,3,39,herre,Oslo
0:54:09,9,68,dame,Grimstad
0:44:55,1,30,herre,Bergen
0:28:20,4,29,herre,Grimstad
0:45:03,3,44,herre,Tromsø
0:48:24,3,28,dame,Bergen
0:37:22,3,52,herre,Bergen
0:36:46,1,29,herre,Grimstad
0:49:16,4,34,dame,Tromsø
0:37:40,3,22,dame,Bergen
0:36:13,6,40,dame,Tromsø
0:43:24,3,64,herre,Kristiansand
0:45:48,6,51,dame,Tromsø
0:55:17,1,41,dame,Oslo
0:45:08,4,52,dame,Tromsø
0:52:34,12,66,dame,Tromsø
0:36:11,2,20,herre,Oslo
0:41:09,3,39,dame,Tromsø
0:56:11,4,71,dame,Tromsø
0:54:48,3,64,dame,Oslo
0:23:29,4,19,herre,Kristiansand
0:49:52,4,65,dame,Kristiansand
0:40:15,6,41,dame,Oslo
0:47:12,3,21,dame,Tromsø
0:49:53,2,34,dame,Grimstad
0:37:22,11,46,dame,Tromsø
0:30:30,5,50,herre,Tromsø
0:48:03,2,33,dame,Grimstad
0:27:52,12,27,herre,Bergen
0:29:00,10,29,herre,Bergen
0:53:22,1,33,dame,Oslo
0:46:14,4,64,herre,Oslo
0:47:05,5,48,dame,Bergen
0:30:25,6,23,herre,Grimstad
0:26:17,6,40,herre,Tromsø
0:27:52,3,48,herre,Tromsø
0:37:57,3,19,herre,Bergen
0:58:04,3,64,dame,Oslo
0:56:37,2,52,dame,Bergen
0:43:04,10,75,herre,Kristiansand
0:34:20,9,36,herre,Tromsø
0:35:46,10,33,dame,Kristiansand
0:38:31,3,25,dame,Tromsø
0:56:26,11,73,dame,Bergen
0:55:50,3,53,herre,Kristiansand
0:44:21,8,70,herre,Oslo
0:22:19,5,34,herre,Oslo
0:39:10,6,20,herre,Tromsø
0:49:13,3,23,dame,Grimstad
0:57:22,2,61,herre,Grimstad
0:46:17,2,50,dame,Oslo
0:32:50,3,22,herre,Oslo
0:58:11,1,38,dame,Oslo
0:51:06,3,49,herre,Bergen
0:33:57,5,35,herre,Bergen
0:47:07,4,27,dame,Oslo
0:36:25,8,50,herre,Tromsø
0:49:25,4,43,dame,Bergen
0:30:01,5,67,herre,Kristiansand
0:41:48,5,30,dame,Tromsø
0:39:45,3,25,dame,Oslo
0:33:24,3,32,herre,Oslo
0:53:39,3,62,herre,Oslo
0:39:01,5,23,herre,Tromsø
0:52:43,3,29,dame,Kristiansand
0:49:03,3,42,dame,Oslo
0:33:50,2,36,dame,Grimstad
0:37:15,3,41,herre,Tromsø
0:57:27,4,65,dame,Oslo
0:39:30,6,60,herre,Tromsø
0:46:31,3,40,dame,Grimstad
0:29:47,4,40,herre,Bergen
0:44:12,2,55,herre,Bergen
0:35:30,2,44,herre,Tromsø
0:37:59,9,62,dame,Bergen
0:33:52,3,30,herre,Bergen
0:53:29,1,34,dame,Kristiansand
0:26:45,10,65,herre,Kristiansand
0:54:03,1,40,dame,Tromsø
0:41:04,3,49,herre,Tromsø
0:38:30,5,27,dame,Bergen
0:42:37,12,58,dame,Bergen
0:36:50,11,50,herre,Bergen
0:47:31,2,45,dame,Bergen
0:38:59,1,44,herre,Oslo
0:43:54,4,26,dame,Tromsø
0:54:48,1,37,dame,Oslo
0:26:58,3,22,herre,Kristiansand
0:53:24,4,57,dame,Oslo
0:38:52,8,66,herre,Tromsø
0:39:46,9,57,herre,Kristiansand
0:19:52,10,28,herre,Grimstad
0:31:49,13,29,herre,Bergen
0:51:35,5,68,dame,Kristiansand
0:46:22,3,39,dame,Oslo
0:38:14,10,27,dame,Grimstad
0:37:56,5,18,herre,Bergen
0:43:07,4,42,dame,Kristiansand
0:37:37,9,40,dame,Oslo
0:47:05,3,44,dame,Tromsø
0:32:05,4,28,herre,Grimstad
0:39:43,6,29,dame,Grimstad
0:37:03,3,28,dame,Grimstad
0:53:00,2,20,dame,Tromsø
0:52:18,1,28,dame,Bergen
0:32:55,3,50,herre,Oslo
0:32:45,2,44,herre,Grimstad
0:28:06,5,29,herre,Kristiansand
0:34:25,5,45,herre,Kristiansand
0:48:49,5,24,dame,Bergen
0:34:12,6,28,herre,Tromsø
0:36:56,4,45,herre,Kristiansand
0:43:54,4,32,dame,Oslo
0:45:01,3,40,herre,Kristiansand
0:48:23,3,52,dame,Grimstad
0:34:08,4,25,herre,Bergen
0:54:37,9,48,dame,Grimstad
0:34:54,10,23,dame,Oslo
0:37:56,4,53,herre,Kristiansand
0:47:12,1,40,herre,Kristiansand
0:53:00,3,68,herre,Bergen
0:53:17,3,41,dame,Tromsø
0:50:02,3,65,herre,Grimstad
0:46:57,1,54,herre,Kristiansand
0:53:58,4,31,dame,Oslo
0:49:55,5,41,dame,Oslo
0:38:22,8,29,dame,Kristiansand
0:36:18,4,30,dame,Oslo
0:34:53,2,29,herre,Kristiansand
0:31:41,6,25,dame,Tromsø
0:47:34,1,39,dame,Grimstad
0:51:55,1,19,dame,Oslo
0:43:05,3,41,herre,Bergen
0:50:24,2,72,herre,Kristiansand
0:38:12,3,32,herre,Oslo
0:39:48,2,51,herre,Oslo
0:34:21,10,29,dame,Kristiansand
0:30:50,3,39,herre,Grimstad
0:33:10,5,30,herre,Kristiansand
0:48:56,5,24,dame,Kristiansand
0:39:46,4,50,herre,Oslo
0:32:05,11,71,herre,Grimstad
0:55:26,3,58,dame,Tromsø
0:32:24,5,49,herre,Bergen
0:29:59,4,35,herre,Tromsø
0:43:26,4,20,herre,Tromsø
0:55:54,2,38,dame,Tromsø
0:50:55,1,34,dame,Tromsø
0:46:11,3,24,herre,Kristiansand
0:42:30,4,39,dame,Grimstad
0:42:34,5,20,dame,Tromsø
0:44:07,3,50,dame,Tromsø
0:30:41,3,26,herre,Oslo
0:23:03,11,18,herre,Bergen
0:31:15,11,44,herre,Tromsø
0:40:25,3,26,herre,Kristiansand
0:29:43,3,44,herre,Tromsø
0:42:01,5,53,herre,Bergen
0:41:05,5,43,dame,Kristiansand
0:52:54,3,47,dame,Bergen
0:42:39,5,51,herre,Oslo
0:34:56,8,33,herre,Kristiansand
0:23:31,9,60,herre,Kristiansand
0:39:34,11,47,herre,Grimstad
0:40:17,1,48,herre,Bergen
0:43:29,2,58,herre,Bergen
0:32:25,4,55,herre,Bergen
0:46:21,1,58,herre,Kristiansand
0:29:52,3,28,herre,Tromsø
0:37:22,4,24,herre,Kristiansand
0:37:55,5,37,dame,Oslo
0:41:46,3,31,dame,Grimstad
0:46:49,4,20,dame,Bergen
0:59:54,3,61,dame,Oslo
0:39:17,1,26,herre,Grimstad
0:30:19,6,24,herre,Bergen
0:45:17,9,55,dame,Grimstad
0:44:46,1,64,herre,Kristiansand
0:30:29,3,20,herre,Tromsø
0:33:27,9,50,dame,Oslo
0:28:27,4,55,herre,Grimstad
0:20:05,8,33,herre,Tromsø
0:53:40,3,46,dame,Kristiansand
0:46:41,1,34,dame,Kristiansand
0:38:57,7,46,dame,Bergen
0:44:33,3,46,herre,Kristiansand
0:32:44,10,37,dame,Kristiansand
0:39:10,11,42,herre,Kristiansand
0:41:37,3,46,dame,Oslo
0:38:40,5,31,dame,Bergen
0:49:24,2,40,dame,Bergen
0:42:01,5,43,dame,Oslo
0:30:40,6,48,herre,Kristiansand
0:34:12,2,19,herre,Bergen
0:56:11,4,62,dame,Kristiansand
0:37:06,3,38,herre,Tromsø
0:43:45,3,28,dame,Tromsø
0:33:43,3,67,herre,Bergen
0:43:04,2,23,dame,Bergen
0:39:14,10,50,dame,Kristiansand
0:41:26,4,69,herre,Bergen
0:41:44,2,22,herre,Oslo
0:31:51,11,29,herre,Bergen
0:56:28,3,27,dame,Tromsø
0:56:13,5,63,dame,Bergen
0:39:24,2,20,dame,Bergen
0:28:10,2,33,herre,Oslo
0:41:10,4,36,dame,Bergen
0:29:05,3,37,herre,Grimstad
0:36:23,3,41,herre,Tromsø
0:34:42,2,28,herre,Grimstad
0:37:45,3,53,herre,Grimstad
0:40:07,9,52,dame,Oslo
0:34:30,3,28,herre,Oslo
0:32:37,6,41,herre,Tromsø
0:41:20,3,35,herre,Oslo
0:54:16,3,40,dame,Grimstad
0:39:41,8,33,dame,Bergen
0:35:23,4,54,herre,Grimstad
0:47:03,3,43,dame,Kristiansand
0:31:23,5,40,herre,Bergen
0:59:42,1,32,dame,Oslo
0:41:18,3,24,dame,Oslo
0:34:38,3,54,herre,Kristiansand
0:49:13,12,55,dame,Tromsø
0:31:24,2,54,herre,Kristiansand
0:30:27,2,29,herre,Bergen
0:23:18,6,38,herre,Bergen
0:49:13,1,26,dame,Oslo
0:48:55,10,57,dame,Tromsø
0:49:19,4,24,dame,Kristiansand
0:43:32,3,41,herre,Tromsø
0:46:41,1,44,herre,Oslo
0:51:05,1,26,dame,Bergen
0:36:27,2,33,herre,Tromsø
0:40:20,3,37,dame,Grimstad
0:53:55,3,52,dame,Oslo
0:32:23,1,36,herre,Tromsø
0:56:55,2,47,dame,Kristiansand
0:39:44,1,30,herre,Bergen
0:24:15,13,45,herre,Kristiansand
0:34:05,4,21,herre,Tromsø
0:39:15,5,42,herre,Tromsø
0:33:42,10,45,herre,Grimstad
0:35:12,4,22,herre,Grimstad
0:37:56,9,39,dame,Kristiansand
0:27:37,1,46,herre,Tromsø
0:43:44,3,25,herre,Tromsø
0:34:45,9,65,herre,Tromsø
0:48:56,3,40,dame,Kristiansand
0:30:39,13,30,herre,Grimstad
0:39:30,4,33,herre,Oslo
0:49:19,2,52,herre,Grimstad
0:39:16,4,52,herre,Bergen
0:38:28,5,57,herre,Grimstad
0:56:35,3,57,dame,Grimstad
0:51:21,2,63,herre,Kristiansand
0:47:41,11,66,dame,Bergen
0:33:39,3,30,herre,Grimstad
0:44:27,4,25,dame,Oslo
0:36:54,10,32,dame,Grimstad
0:28:47,12,35,herre,Kristiansand
0:38:40,3,47,herre,Bergen
0:31:17,8,19,herre,Grimstad
0:39:25,2,27,herre,Oslo
0:21:28,10,42,herre,Grimstad
0:46:36,5,28,dame,Kristiansand
0:36:05,3,65,herre,Grimstad
0:36:54,10,36,dame,Bergen
0:44:52,2,40,herre,Bergen
0:50:24,8,49,dame,Bergen
0:52:06,1,45,dame,Oslo
0:41:46,3,26,dame,Kristiansand
0:38:22,1,33,herre,Tromsø
0:47:35,4,23,dame,Bergen
0:44:53,4,47,dame,Tromsø
0:42:37,2,40,herre,Oslo
0:31:34,10,47,dame,Kristiansand
0:47:14,3,20,dame,Tromsø
0:38:51,2,35,herre,Oslo
0:42:14,3,50,herre,Oslo
0:41:56,3,54,herre,Grimstad
0:21:16,9,41,herre,Grimstad
0:46:06,3,45,dame,Tromsø
0:29:08,9,35,herre,Kristiansand
0:28:11,10,29,dame,Bergen
0:40:12,1,38,herre,Grimstad
0:25:36,4,52,herre,Grimstad
0:27:15,2,47,herre,Tromsø
0:45:21,2,36,dame,Kristiansand
0:25:19,8,64,herre,Bergen
0:32:48,6,53,herre,Bergen
0:41:31,5,32,dame,Oslo
0:45:47,3,21,dame,Kristiansand
0:35:47,4,39,herre,Kristiansand
0:45:11,3,37,dame,Kristiansand
0:28:30,3,25,herre,Oslo
0:41:56,3,46,dame,Bergen
0:52:44,4,49,dame,Kristiansand
0:31:29,6,35,herre,Tromsø
0:46:31,4,62,herre,Grimstad
0:39:40,4,59,dame,Kristiansand
0:52:37,2,62,herre,Oslo
0:54:28,2,73,herre,Tromsø
0:24:58,6,32,herre,Bergen
0:37:38,9,43,dame,Bergen
0:33:28,8,22,dame,Bergen
0:55:20,3,53,dame,Kristiansand
0:41:52,3,49,herre,Tromsø
0:33:16,12,22,herre,Kristiansand
0:48:04,3,75,herre,Oslo
0:49:24,2,41,dame,Kristiansand
0:31:06,13,24,dame,Tromsø
0:43:40,6,28,dame,Oslo
0:43:23,4,38,dame,Oslo
0:59:14,3,35,dame,Oslo
0:42:29,8,40,dame,Grimstad
0:49:10,4,31,herre,Tromsø
0:58:00,4,62,dame,Kristiansand
0:51:29,1,39,herre,Oslo
0:59:46,3,65,dame,Oslo
0:35:06,4,49,herre,Bergen
0:35:22,4,49,herre,Oslo
0:43:45,5,68,herre,Grimstad
0:44:26,3,28,dame,Bergen
0:41:24,3,42,dame,Oslo
0:33:39,8,31,herre,Tromsø
0:35:00,3,45,herre,Grimstad
0:48:24,3,45,dame,Oslo
0:45:44,3,55,herre,Grimstad
0:38:38,1,32,herre,Oslo
0:48:47,2,47,dame,Kristiansand
0:48:48,3,26,dame,Kristiansand
0:50:45,3,66,herre,Kristiansand
0:54:47,6,61,dame,Oslo
0:32:04,3,28,herre,Tromsø
0:25:59,9,44,herre,Grimstad
0:48:42,3,30,dame,Tromsø
0:39:37,1,39,dame,Grimstad
0:36:28,10,47,herre,Bergen
0:31:32,1,33,herre,Grimstad
0:49:39,3,65,herre,Grimstad
0:16:15,10,38,herre,Tromsø
0:31:11,11,20,herre,Kristiansand
0:35:25,10,33,dame,Tromsø
0:31:14,12,44,herre,Tromsø
0:48:15,1,43,dame,Oslo
0:45:36,7,50,dame,Kristiansand
0:46:26,13,66,dame,Bergen
0:48:46,2,53,herre,Bergen
0:46:02,3,42,dame,Kristiansand
0:34:59,3,28,herre,Bergen
0:39:10,4,25,herre,Grimstad
0:33:34,5,28,herre,Oslo
0:39:36,1,26,dame,Kristiansand
0:35:26,4,28,dame,Tromsø
0:30:15,5,46,herre,Tromsø
0:46:17,7,60,dame,Kristiansand
0:44:40,3,46,dame,Tromsø
0:34:20,4,23,herre,Grimstad
0:59:25,3,59,dame,Bergen
0:31:50,5,28,herre,Grimstad
0:57:30,1,32,dame,Grimstad
0:47:17,2,31,dame,Kristiansand
0:50:50,3,36,dame,Grimstad
0:56:41,2,55,dame,Tromsø
0:29:24,7,33,herre,Oslo
0:38:17,6,23,herre,Oslo
0:58:43,2,67,dame,Bergen
0:33:39,2,46,herre,Tromsø
0:34:58,1,30,herre,Kristiansand
0:28:27,2,52,herre,Kristiansand
0:38:17,3,46,dame,Kristiansand
0:42:48,5,26,dame,Kristiansand
0:43:19,3,42,herre,Oslo
0:44:23,5,35,dame,Tromsø
0:59:47,2,54,dame,Oslo
0:51:30,5,78,herre,Kristiansand
0:54:02,1,30,dame,Grimstad
0:52:23,2,90,herre,Tromsø
0:47:23,3,40,dame,Bergen
0:38:26,5,39,dame,Grimstad
0:47:45,2,57,herre,Grimstad
0:27:09,11,25,herre,Tromsø
0:46:41,7,64,herre,Oslo
0:30:41,1,32,herre,Bergen
0:47:43,7,33,dame,Grimstad
0:31:07,2,19,herre,Tromsø
0:50:11,5,47,dame,Tromsø
0:32:44,2,44,herre,Tromsø
0:31:35,7,24,herre,Oslo
0:43:52,3,46,dame,Bergen
0:27:19,10,42,dame,Oslo
0:36:55,6,49,dame,Oslo
0:54:11,2,30,dame,Oslo
0:49:26,3,45,dame,Bergen
0:59:33,3,60,dame,Oslo
0:29:21,3,40,herre,Bergen
0:41:21,3,66,herre,Grimstad
0:40:57,6,63,herre,Kristiansand
0:43:53,2,19,herre,Bergen
0:35:51,6,46,dame,Oslo
0:32:43,4,24,herre,Kristiansand
0:35:07,3,36,herre,Grimstad
0:32:03,9,59,herre,Tromsø
0:41:30,13,49,dame,Oslo
0:43:42,4,33,dame,Kristiansand
0:35:05,2,18,herre,Tromsø
0:33:37,3,30,herre,Kristiansand
0:31:27,3,34,herre,Bergen
0:53:05,1,68,herre,Kristiansand
0:49:16,4,37,dame,Bergen
0:47:09,3,27,dame,Kristiansand
0:46:30,10,19,dame,Kristiansand
0:27:31,2,56,herre,Oslo
0:36:50,11,25,herre,Tromsø
0:51:06,5,73,herre,Kristiansand
0:49:43,4,36,dame,Oslo
0:17:09,6,29,herre,Grimstad
0:22:30,5,41,herre,Tromsø
0:32:47,3,30,dame,Tromsø
0:41:36,3,39,dame,Oslo
0:40:06,3,20,herre,Oslo
0:29:53,9,23,dame,Bergen
0:34:16,5,45,herre,Bergen
0:29:56,11,24,herre,Kristiansand
0:39:53,1,34,herre,Oslo
0:52:56,5,69,herre,Tromsø
0:32:38,6,34,dame,Oslo
0:30:48,6,22,herre,Grimstad
0:19:56,12,22,herre,Oslo
0:45:37,3,36,dame,Kristiansand
0:38:53,6,37,dame,Kristiansand
0:35:27,4,42,herre,Tromsø
0:24:22,12,47,herre,Kristiansand
0:47:10,1,47,dame,Grimstad
0:38:18,6,38,dame,Bergen
0:36:28,4,18,herre,Bergen
0:38:04,8,33,herre,Kristiansand
0:49:30,1,37,dame,Tromsø
0:32:01,2,25,herre,Kristiansand
0:39:45,2,27,herre,Tromsø
0:47:33,9,40,dame,Kristiansand
0:39:03,1,22,herre,Bergen
0:46:32,3,47,dame,Tromsø
0:51:03,3,42,dame,Kristiansand
0:42:30,13,62,herre,Tromsø
0:35:41,5,54,herre,Bergen
0:43:53,3,35,dame,Tromsø
0:46:16,2,45,herre,Tromsø
0:34:41,5,30,herre,Kristiansand
0:44:43,1,26,herre,Kristiansand
0:39:41,5,21,dame,Tromsø
0:40:57,3,50,herre,Grimstad
0:35:38,5,33,herre,Oslo
0:37:54,8,43,dame,Grimstad
0:32:32,4,46,herre,Kristiansand
0:52:00,1,46,dame,Bergen
0:32:11,11,38,dame,Kristiansand
0:37:21,2,54,herre,Kristiansand
0:54:29,5,63,dame,Kristiansand
0:38:01,2,34,herre,Oslo
0:47:31,2,27,dame,Grimstad
0:44:59,1,31,dame,Tromsø
0:30:56,11,26,dame,Tromsø
0:40:03,3,19,dame,Kristiansand
0:37:09,2,21,herre,Grimstad
0:40:00,11,45,dame,Tromsø
0:38:36,7,41,dame,Bergen
0:38:28,2,27,herre,Tromsø
0:44:27,1,41,dame,Bergen
0:57:05,1,56,dame,Tromsø
0:40:04,5,28,dame,Tromsø
0:19:44,6,40,herre,Bergen
0:49:44,4,67,dame,Kristiansand
