ProductID,FatContent,Visibility,StoreType,SizeStore,MRP,Sales
FDW36,Low Fat,0.057021156,Supermarket Type1,Medium,106.8622,2011.3818
NCZ30,LF,0.026058181,Supermarket Type3,Medium,121.9098,3374.2744
FDL09,Regular,0.12829573,Supermarket Type1,,167.2816,2013.3792
FDE05,Regular,0.03263762,Supermarket Type1,,147.7102,1895.5326
DRO35,LF,0.034765901,Supermarket Type1,,114.2492,1853.5872
FDN60,Low Fat,0.095696334,Supermarket Type1,,159.7604,2693.8268
NCZ29,Low Fat,0.071371458,Supermarket Type1,Small,125.2362,1384.1982
FDX08,Low Fat,0.022696131,Supermarket Type2,Medium,179.9318,2706.4770000000008
FDZ16,Regular,0.267565911,Grocery Store,,194.1478,1162.4868
DRL37,Low Fat,0.053327763,Supermarket Type1,High,44.477,865.54
FDL21,Regular,0.007145063,Supermarket Type1,Small,41.048,479.376
FDW10,Low Fat,0.071076055,Supermarket Type1,,174.83700000000005,5469.547
FDB53,Low Fat,0.139426044,Supermarket Type1,Small,148.3392,3877.6192
DRM49,Regular,0.151925271,Supermarket Type1,Small,46.6086,624.5204
NCD06,Low Fat,0.099479703,Supermarket Type1,Medium,44.90600000000001,652.484
FDN10,Low Fat,0.045900448,Supermarket Type3,Medium,118.9124,2844.2976
FDS13,Low Fat,0.21799414,Grocery Store,Small,266.5884,1324.942
FDH38,Low Fat,0.010454459,Supermarket Type1,Medium,115.6808,1406.1696
FDY21,Low Fat,0.17264121300000002,Supermarket Type3,Medium,195.111,5303.097
FDT60,Low Fat,0.075701524,Supermarket Type1,,124.6388,2105.2596
DRZ24,Low Fat,0.081914677,Supermarket Type1,Medium,120.344,3835.008
FDW56,Low Fat,0.071010513,Supermarket Type1,Medium,190.9162,5195.2374
FDG57,Low Fat,0.072444983,Supermarket Type1,,48.6034,194.4136
FDY14,Low Fat,0.06998190900000001,Supermarket Type1,High,263.0226,6079.4198
FDS19,Regular,0.06457046,Supermarket Type1,,76.2012,1669.8264
FDX01,Low Fat,0.024159767,Supermarket Type1,Small,114.715,815.605
FDV32,Low Fat,0.089210159,Supermarket Type1,,64.251,1328.271
DRI39,Low Fat,0.097611115,Supermarket Type1,,54.893,679.1160000000001
NCU05,Low Fat,0.05897550400000001,Supermarket Type2,Medium,81.7618,966.7416
NCA29,Low Fat,0.027430696,Supermarket Type1,,171.1106,3593.3226
FDO10,Regular,-99.0,Grocery Store,Small,58.7588,400.8116
DRL47,LF,0.038815341,Supermarket Type1,,124.2362,1887.543
FDA50,Low Fat,0.152632413,Grocery Store,Small,98.441,96.541
FDU23,LF,0.021618297,Supermarket Type3,Medium,167.1184,2476.776
FDR27,Regular,0.096491904,Supermarket Type2,Medium,134.4942,1854.9188
DRH36,Low Fat,0.033568871,Supermarket Type1,,74.9696,2162.5184
FDZ51,Regular,0.054507422,Supermarket Type1,High,96.3094,666.4658
FDQ40,Regular,0.063079544,Grocery Store,Small,175.7712,351.5424
FDB17,Low Fat,0.06420812599999999,Grocery Store,Small,180.1976,181.0976
FDQ16,Low Fat,0.041974489,Supermarket Type1,,108.6912,2183.824
FDG09,Regular,0.048207431,Supermarket Type1,,188.0556,2065.3116
DRI59,Low Fat,0.041065647,Supermarket Type1,,223.5088,4697.8848
FDH47,Regular,0.128709014,Supermarket Type1,High,96.1068,1846.9292
FDA21,Low Fat,0.03596071,Supermarket Type1,Small,186.3924,1665.8316
NCO05,Low Fat,0.046520703,Supermarket Type1,High,97.7384,591.2304
NCL31,Low Fat,0.210596485,Grocery Store,Small,144.747,143.14700000000005
NCH42,Low Fat,0.03674399,Supermarket Type1,,231.201,6201.927
FDG57,Low Fat,0.072238195,Supermarket Type1,High,47.5034,972.068
NCQ50,Low Fat,0.034141213,Supermarket Type3,Medium,211.9218,3419.5488
FDK24,Low Fat,0.101500374,Supermarket Type1,,45.2744,679.1160000000001
DRG39,Low Fat,0.042246575,Supermarket Type1,Medium,54.2982,1104.5622
FDX46,Regular,0.058105769,Supermarket Type1,Small,60.4562,1777.686
FDY01,Regular,0.170141787,Supermarket Type1,High,116.7834,2303.668
FDJ40,Regular,0.049579883,Supermarket Type1,Small,110.0912,1965.4416
FDS01,Low Fat,-99.0,Supermarket Type1,Medium,178.2686,1955.4546
FDJ09,Low Fat,0.05872513400000001,Supermarket Type1,,43.6744,407.4696
FDT49,Low Fat,-99.0,Supermarket Type1,Medium,105.628,1384.864
FDW50,Low Fat,0.075695552,Supermarket Type1,Medium,168.4158,1504.0422
FDV39,Low Fat,0.007321067,Supermarket Type1,,197.7426,2570.6538
FDY36,Low Fat,0.009463757,Supermarket Type1,,73.83800000000002,1245.046
NCE18,Low Fat,0.021407511,Supermarket Type1,High,248.175,3495.45
FDB05,Low Fat,0.145669556,Grocery Store,Small,247.2776,743.0328
FDK14,Low Fat,0.041273236,Supermarket Type2,Medium,82.4934,982.7208
FDP10,Low Fat,0.128090139,Supermarket Type1,Small,107.0622,1376.2086
FDC45,Low Fat,0.135707553,Supermarket Type1,Small,172.5106,2053.3272
FDS48,Low Fat,0.027774002,Supermarket Type1,Small,152.3708,3159.8868
FDX04,Regular,0.07278643,Grocery Store,Small,49.4376,191.7504
FDQ20,low fat,0.029640604,Supermarket Type3,Medium,40.8138,1543.3244
FDU13,Low Fat,0.187939003,Supermarket Type1,,146.9418,1029.9926
NCR53,Low Fat,0.14492016,Supermarket Type1,High,224.4404,1800.3232
FDN49,Regular,0.125419157,Supermarket Type1,Medium,40.048,399.48
FDR31,Regular,0.049121972,Supermarket Type1,High,144.6102,2916.204
DRI03,Low Fat,-99.0,Supermarket Type3,Medium,175.3028,3719.1588
FDL58,Regular,0.07414907400000001,Supermarket Type1,Small,262.2568,5273.136
NCJ05,Low Fat,0.04604992,Supermarket Type1,High,151.9682,3354.3004
FDS10,Low Fat,0.035384612,Supermarket Type1,,180.3318,3428.2042
FDK34,Low Fat,0.038340116,Supermarket Type3,Medium,240.1564,7150.691999999999
FDW48,Low Fat,-99.0,Grocery Store,Small,81.8618,161.1236
FDE08,Low Fat,0.049080853,Supermarket Type3,Medium,147.7734,4602.6754
NCH06,Low Fat,0.076183667,Supermarket Type3,Medium,245.646,3695.19
FDV08,Low Fat,0.028711412,Supermarket Type2,Medium,39.9454,377.5086
FDQ15,Regular,-99.0,Supermarket Type1,Small,81.6276,1787.0072
FDL56,Low Fat,0.12517151,Supermarket Type3,Medium,88.9198,3139.9128
DRC12,Low Fat,0.037826873,Supermarket Type1,Small,189.7188,2285.0256
FDX49,Regular,0.101747034,Supermarket Type1,High,231.33,4660.6
FDJ09,low fat,-99.0,Supermarket Type1,Small,47.2744,679.1160000000001
FDN23,Regular,0.075142108,Supermarket Type3,Medium,145.8444,3773.7544
DRD01,Regular,0.061424738,Supermarket Type2,Medium,56.7614,1049.9666
FDS43,Low Fat,0.040597054,Supermarket Type1,,187.324,1864.24
FDY48,Low Fat,0.041556697,Grocery Store,Small,104.4332,307.5996
FDU12,Regular,0.126791761,Grocery Store,,262.1568,527.3136
FDX33,Regular,0.117484834,Supermarket Type1,Small,158.5578,2406.867
FDH45,Regular,0.106097275,Supermarket Type2,Medium,43.2796,123.8388
FDJ10,Regular,0.129395895,Supermarket Type1,High,140.3838,1826.2894
FDX32,Regular,0.100265027,Supermarket Type2,Medium,142.5786,3323.0078
DRG51,Low Fat,0.011557563,Supermarket Type1,Medium,165.3526,3453.5046
NCB31,Low Fat,0.119157788,Supermarket Type2,Medium,263.791,2103.928
FDW47,Low Fat,0.077622622,Grocery Store,,121.8414,243.6828
FDT20,Low Fat,0.041194986,Supermarket Type3,Medium,39.1164,1235.7248
FDI34,Regular,0.08513595300000001,Supermarket Type1,Small,232.3668,3685.8688
FDH56,Regular,0.106816919,Grocery Store,,114.2492,463.3968
DRJ47,Low Fat,0.04421348,Supermarket Type1,High,173.408,1038.648
FDP04,Low Fat,0.013745883,Supermarket Type3,Medium,62.0168,1534.0032
NCZ06,Low Fat,0.094308058,Supermarket Type1,Medium,251.8698,3551.3772
FDY37,Regular,0.026622757,Supermarket Type1,,144.247,3149.234000000001
FDO46,Regular,0.014234595,Supermarket Type1,Medium,190.2872,4727.18
FDI10,Regular,0.078526225,Supermarket Type1,Medium,173.5422,5000.8238
NCT42,Low Fat,0.0249887,Supermarket Type2,Medium,150.3392,447.4176
FDE29,LF,0.143712172,Supermarket Type2,Medium,60.2878,1151.1682
FDQ11,Regular,0.067373081,Supermarket Type3,Medium,258.8988,3083.9856
FDS20,Low Fat,0.053822086,Supermarket Type1,High,183.8292,2554.0088
FDR26,Low Fat,0.043011277,Supermarket Type2,Medium,177.2028,3364.9532
NCH43,Low Fat,0.123557061,Grocery Store,Small,216.6192,215.7192
FDO25,Low Fat,0.127968205,Supermarket Type2,Medium,209.627,3984.813
FDB40,Regular,0.007570599,Supermarket Type2,Medium,144.6102,2187.153
FDB14,Regular,-99.0,Grocery Store,Small,92.312,372.848
FDW23,Low Fat,0.081996785,Supermarket Type1,Small,40.1164,540.6296
FDZ23,Regular,0.067777778,Supermarket Type2,Medium,186.924,3169.208
FDX35,Regular,0.080362549,Supermarket Type1,,229.0036,4326.3684
FDX24,Low Fat,0.013929059,Supermarket Type1,Small,94.1462,2221.1088
DRG15,Low Fat,0.077169953,Supermarket Type1,,63.0536,1225.072
FDY60,Regular,-99.0,Supermarket Type1,Small,143.3128,1438.128
FDK02,Low Fat,0.112681821,Supermarket Type2,Medium,119.144,3235.788
FDK24,Low Fat,0.10080442,Supermarket Type3,Medium,45.4744,1041.3112
NCA05,Low Fat,0.02512588,Supermarket Type1,Small,150.4734,890.8404
FDN33,Regular,0.122519571,Supermarket Type3,Medium,93.0436,2363.59
FDA09,Regular,0.15021128,Supermarket Type1,,179.06599999999997,2696.49
FDK50,Low Fat,0.028357839,Supermarket Type1,Small,163.2894,4530.1032
NCE55,Low Fat,0.130663423,Supermarket Type1,,175.237,2117.244
FDG12,Regular,0.006335942,Supermarket Type1,Medium,121.8098,2048.6666
FDC37,Low Fat,0.032845997,Supermarket Type1,High,106.7938,3215.8140000000008
DRG15,Low Fat,0.076735903,Supermarket Type1,Small,62.4536,1225.072
FDQ58,Low Fat,0.01530184,Supermarket Type1,Small,154.434,1378.206
FDQ51,Regular,0.029377239,Grocery Store,,46.1718,94.5436
FDR46,Low Fat,0.233356571,Grocery Store,,146.576,439.42800000000005
FDC50,Low Fat,0.13705394699999998,Supermarket Type2,Medium,94.4094,1047.3034
FDJ09,Low Fat,-99.0,Supermarket Type1,Small,43.4744,543.2928
NCC18,Low Fat,0.177236497,Supermarket Type1,Small,172.3422,2586.633
FDL04,Low Fat,0.111830282,Supermarket Type1,High,105.4622,952.7598
FDH48,Low Fat,-99.0,Supermarket Type1,Medium,84.654,1211.756
FDD38,Regular,0.008204465,Supermarket Type1,Medium,99.8674,2342.9502
FDT47,Regular,0.02439015,Supermarket Type3,Medium,95.9068,3207.8244
FDE41,Regular,0.064143995,Supermarket Type1,,85.9566,1691.132
FDH19,Low Fat,0.033275634,Supermarket Type1,,173.8738,2432.8332
FDW26,Regular,0.107662745,Supermarket Type1,,224.1772,2890.9036
FDW35,Low Fat,0.01115195,Supermarket Type1,,40.6454,167.7816
FDQ55,Regular,0.013064516000000002,Supermarket Type1,,115.5834,1382.2008
FDV22,Regular,0.009954237,Supermarket Type1,Medium,158.263,2659.871
NCN29,Low Fat,0.021214364,Grocery Store,Small,48.2034,97.2068
FDQ26,Regular,0.067859568,Supermarket Type1,Small,60.1562,1599.9174
FDV24,Low Fat,0.103481775,Supermarket Type1,,150.005,1797.66
FDG50,Low Fat,0.015358176,Supermarket Type1,,92.4146,1459.4336
NCF42,Low Fat,0.293066133,Grocery Store,Small,177.0712,351.5424
FDT46,Low Fat,0.030981392000000007,Supermarket Type1,,51.9008,708.4112
DRE49,Low Fat,-99.0,Supermarket Type3,Medium,153.8024,7741.9224
FDV56,Regular,0.013623294,Supermarket Type1,,109.3596,1186.4556
FDD32,Regular,0.041098734,Supermarket Type2,Medium,80.9276,487.3656
NCN19,Low Fat,0.01209726,Supermarket Type1,Small,188.853,3225.801
FDQ48,reg,0.034382602000000005,Supermarket Type1,High,96.5726,2251.0698
FDW34,Low Fat,0.035406842,Supermarket Type3,Medium,244.317,8262.578000000001
NCS38,Low Fat,0.090374342,Supermarket Type1,,114.3176,1946.7992
FDL58,Regular,0.07445112599999999,Supermarket Type2,Medium,264.5568,6327.7632
FDY59,Low Fat,0.031467128,Supermarket Type1,,91.8462,2313.655
FDZ03,Regular,0.078786674,Supermarket Type1,Small,184.824,3355.632
FDP60,Low Fat,0.056032247,Supermarket Type1,,102.3016,1619.2256
NCI30,Low Fat,0.058935522,Supermarket Type1,Small,246.646,2463.46
FDO03,Regular,0.064577332,Grocery Store,Small,230.5352,687.1056
FDZ20,Low Fat,0.034306962,Supermarket Type1,Small,252.3356,3815.034
FDQ31,Regular,0.053586458,Supermarket Type3,Medium,89.7856,966.7416
FDY03,Regular,0.076431919,Supermarket Type2,Medium,113.2202,2025.3636
FDW45,Low Fat,0.039090105,Supermarket Type1,,148.4418,4119.9704
NCO41,Low Fat,0.031549131,Grocery Store,,99.0384,197.0768
FDK16,Low Fat,0.115233813,Supermarket Type1,High,94.4094,2856.282
FDZ16,Regular,0.159825617,Supermarket Type1,Small,195.5478,4262.4516
NCD18,Low Fat,0.073080167,Supermarket Type1,,228.4668,2534.0348
FDF52,Low Fat,0.066727717,Supermarket Type1,High,181.6292,2371.5796
FDF09,Low Fat,0.012146608,Supermarket Type1,Small,37.9848,782.9808
FDW43,Regular,0.022552083,Supermarket Type1,,226.6036,6831.108
FDU19,Regular,0.047036036,Supermarket Type1,,170.5422,2759.0752
FDA50,Low Fat,0.087158654,Supermarket Type1,Small,95.141,2220.443
FDS48,Low Fat,0.027756137,Supermarket Type1,High,150.4708,2106.5912
NCH07,Low Fat,0.092589917,Supermarket Type1,High,159.5604,1901.5248
NCK54,Low Fat,-99.0,Supermarket Type1,High,117.615,1514.695
FDD53,Low Fat,0.077427883,Grocery Store,Small,41.8454,41.9454
FDV58,Low Fat,0.121227447,Supermarket Type1,Small,197.5452,4306.3944
FDI08,Regular,0.066284519,Supermarket Type1,Small,247.2092,3486.1288
FDD08,Low Fat,0.03549838,Supermarket Type2,Medium,36.6506,455.4072
FDX34,Low Fat,0.072131519,Supermarket Type1,,120.1098,2892.2352
FDX55,Low Fat,-99.0,Supermarket Type1,,216.4166,2830.3158
NCS05,Low Fat,0.021020616,Supermarket Type1,,130.7942,2782.3782
FDL04,Low Fat,0.111902259,Supermarket Type1,Small,105.4622,1905.5196
FDJ53,Low Fat,0.071548187,Supermarket Type2,Medium,120.2098,602.549
FDB47,Low Fat,0.071540443,Supermarket Type1,Medium,210.6612,2508.7344
NCS29,Low Fat,0.121765124,Grocery Store,Small,264.1884,264.9884
FDB33,Low Fat,0.014609738,Supermarket Type1,,160.4262,3182.524000000001
FDL52,Regular,0.08069799799999999,Grocery Store,Small,39.8506,37.9506
FDB03,Regular,0.156802171,Supermarket Type1,Small,242.1538,4326.3684
FDW20,Low Fat,0.024144862000000003,Supermarket Type1,Small,123.373,2093.9410000000007
FDT10,Regular,0.06229724900000001,Supermarket Type2,Medium,60.6562,592.562
FDK04,Low Fat,0.052058711,Supermarket Type3,Medium,55.5588,1145.1760000000004
NCL07,Low Fat,0.031402114,Supermarket Type1,,40.24800000000001,319.584
FDZ31,Regular,0.113217223,Supermarket Type1,Small,191.1504,1725.7536
FDE45,Low Fat,-99.0,Supermarket Type1,Small,177.3002,3044.7034
NCK54,Low Fat,-99.0,Supermarket Type2,Medium,118.515,1398.18
DRE15,Low Fat,0.031139933,Grocery Store,Small,74.8012,303.6048
NCQ38,Low Fat,0.013363902,Supermarket Type1,Small,106.128,1917.504
FDB08,Low Fat,0.030952737,Supermarket Type3,Medium,160.1578,3048.6982
DRF49,Low Fat,0.07136748,Supermarket Type2,Medium,111.8518,2277.036
DRC27,Low Fat,0.058192802,Supermarket Type1,Medium,246.9802,5896.3248
FDB37,Regular,0.022976493,Supermarket Type1,Medium,240.3538,4086.0146
FDS35,low fat,0.111220521,Supermarket Type1,Small,65.7826,968.739
FDE47,Low Fat,0.037967687,Supermarket Type1,Medium,125.6046,1618.5598
NCT53,low fat,-99.0,Supermarket Type3,Medium,164.5526,2302.3364
FDL14,Regular,0.032158866,Supermarket Type1,Small,154.8972,1713.7692
FDP21,Regular,0.045068892,Grocery Store,Small,190.8872,945.436
NCV54,Low Fat,0.033176087,Supermarket Type1,,120.1124,1896.1984
NCO41,Low Fat,0.018845298,Supermarket Type1,Small,96.7384,2759.0752
FDQ59,Regular,0.056375879,Supermarket Type1,Small,84.6908,1006.6896
FDQ01,Regular,0.161356273,Supermarket Type2,Medium,253.1014,2805.0154
FDQ48,Regular,0.034605882000000004,Supermarket Type1,,95.9726,2153.1972
FDP09,Low Fat,0.033942546000000004,Supermarket Type1,Medium,213.5902,4460.1942
FDK55,Low Fat,0.025740259,Supermarket Type1,High,89.4172,1605.9096
NCJ43,Low Fat,0.026938317000000003,Supermarket Type3,Medium,174.1396,4012.1108
FDI07,Regular,0.033754478,Supermarket Type1,Small,199.0426,3361.6242
NCW41,Low Fat,0.015375557,Supermarket Type3,Medium,156.9604,4278.4308
FDG33,Regular,0.140458316,Supermarket Type1,Medium,169.7764,3263.7516
NCO05,Low Fat,0.046333982,Supermarket Type3,Medium,97.2384,2660.5368
FDH53,Regular,-99.0,Supermarket Type1,Small,82.8592,908.1512
FDR49,Low Fat,0.139228412,Supermarket Type1,Small,49.5376,1198.44
FDF33,Low Fat,-99.0,Supermarket Type3,Medium,109.4596,1833.6132
FDQ51,Regular,-99.0,Supermarket Type1,,48.1718,756.3488
FDZ38,Low Fat,0.00799436,Supermarket Type1,High,171.6422,3793.7284
FDV52,Regular,0.121767168,Supermarket Type1,,118.9466,353.5398
FDM50,Regular,0.030083482,Supermarket Type1,Small,61.922,1557.9720000000002
FDV60,Regular,0.118025091,Supermarket Type1,,195.811,2553.343
FDG60,Low Fat,0.060649213,Supermarket Type1,High,232.7616,2812.3392
FDN13,LF,0.15193174199999998,Supermarket Type1,High,101.1358,1105.8938
DRN59,Low Fat,0.06383101299999999,Supermarket Type3,Medium,46.206,1304.968
FDU02,low fat,0.103091351,Supermarket Type1,,229.9352,2519.3872
FDZ58,Low Fat,0.052389407,Supermarket Type2,Medium,120.9072,2817.6656
NCQ38,Low Fat,0.013355306,Supermarket Type1,High,105.528,2024.032
FDF39,Regular,0.019550858,Supermarket Type1,,263.791,4207.856
FDT03,Low Fat,0.01005532,Supermarket Type1,,183.1608,2756.4120000000007
FDN09,Low Fat,0.034845668,Supermarket Type1,High,242.7828,3167.8764
FDJ02,Regular,0.025162022000000003,Supermarket Type1,Small,145.9418,1765.7016
FDN44,Low Fat,0.022685222,Supermarket Type3,Medium,161.592,4314.384
FDQ34,Low Fat,0.162571649,Supermarket Type1,,107.4622,529.311
FDX31,Regular,0.014825605,Supermarket Type1,Small,233.2958,4206.5244
NCH55,Low Fat,0.05803434900000001,Grocery Store,,124.802,253.004
DRM47,Low Fat,0.043785694000000014,Supermarket Type1,Small,191.6846,3057.3536
DRL01,Regular,0.076798609,Supermarket Type3,Medium,231.8958,8413.0488
FDO12,Low Fat,0.055241242,Supermarket Type1,,196.5452,3131.9232
NCK30,Low Fat,0.061102235,Supermarket Type1,,253.2698,2283.0282
FDP16,Low Fat,0.039517121,Supermarket Type1,,243.6802,5896.3248
NCG06,Low Fat,0.029565309,Supermarket Type2,Medium,256.4646,515.3292
FDX36,Regular,0.12828324300000002,Supermarket Type1,Small,226.1404,3375.606
FDT09,Regular,0.012332667,Supermarket Type1,,130.0284,3559.3668
FDF08,Regular,0.06519522900000001,Supermarket Type1,Small,88.9856,1669.8264
FDA43,Low Fat,0.108253944,Grocery Store,,194.8794,585.2382
NCN06,Low Fat,0.121178848,Supermarket Type1,,165.1868,2784.3756
DRF15,LF,-99.0,Supermarket Type1,High,151.934,306.268
NCX05,Low Fat,0.09698132,Supermarket Type1,High,116.3492,2548.6824
FDM21,Low Fat,0.064351908,Supermarket Type1,Small,259.4646,2061.3168
NCG54,Low Fat,0.079419801,Supermarket Type3,Medium,172.3106,5475.5392
FDD26,Regular,0.072301795,Supermarket Type1,,185.6924,3331.6632
FDU23,Low Fat,0.021719387000000003,Supermarket Type1,Small,163.1184,3467.4864
FDO37,Low Fat,0.021420031000000003,Supermarket Type1,,232.0326,3003.4238
FDP19,LF,0.290430317,Grocery Store,,130.6652,258.3304
FDT13,Low Fat,0.018571641,Supermarket Type1,Small,187.3214,4333.6922
FDY07,Low Fat,-99.0,Supermarket Type2,Medium,45.2402,1148.505
DRI47,Low Fat,0.020952705,Supermarket Type1,Medium,143.5128,2444.8176
NCW42,Low Fat,0.102371638,Grocery Store,Small,221.2456,663.1368
NCQ50,LF,0.034278798,Supermarket Type1,High,214.1218,4488.1578
FDQ09,Low Fat,-99.0,Supermarket Type1,,115.1834,1382.2008
FDI20,LF,0.038377013,Supermarket Type3,Medium,211.5586,4432.2306
NCP05,Low Fat,0.025325897000000003,Supermarket Type1,Medium,150.9024,3795.06
FDH02,Regular,0.020898691,Supermarket Type1,,92.2488,814.9392
FDH45,Regular,0.105881129,Supermarket Type1,,42.0796,454.0756
DRG49,Low Fat,0.112906337,Grocery Store,,243.5486,488.6972
FDA37,Regular,0.055216312,Supermarket Type1,Small,125.5046,3237.1196
FDS13,Low Fat,0.125210375,Supermarket Type1,,266.8884,1059.9536
NCW42,Low Fat,0.058185842,Supermarket Type3,Medium,220.8456,4199.8664
FDK15,Low Fat,0.098814721,Supermarket Type2,Medium,100.5042,1884.8798
FDX51,Regular,0.022058724,Supermarket Type1,Small,196.8452,3523.4136
FDJ20,Regular,0.100091576,Supermarket Type1,High,125.5388,2105.2596
DRK59,Low Fat,0.075876602,Supermarket Type1,,235.9616,1874.8928
FDL45,Low Fat,0.037841362,Supermarket Type2,Medium,125.2704,2628.5784
FDH41,Low Fat,0.081943273,Supermarket Type1,High,214.5534,3440.8544
FDD05,Low Fat,0.016645164,Supermarket Type1,,120.9098,1687.1372
FDZ39,Regular,0.018061324,Supermarket Type1,,102.599,2063.98
FDY35,Regular,0.028062401,Grocery Store,Small,44.0402,91.8804
NCE06,Low Fat,0.091857904,Supermarket Type2,Medium,160.7894,1617.894
FDE57,Low Fat,0.036109413,Supermarket Type3,Medium,140.6154,4538.0928
FDD33,Low Fat,0.108633372,Supermarket Type2,Medium,233.8642,2323.6420000000007
FDQ10,Low Fat,0.03324652,Supermarket Type1,,172.4422,4483.4972
FDN15,Low Fat,0.016720132,Supermarket Type1,High,139.918,419.454
FDS50,Low Fat,0.055433377,Supermarket Type1,Small,221.1114,4434.228
FDX21,Low Fat,0.084966021,Supermarket Type1,Small,111.1912,1965.4416
FDL58,Regular,0.07413505299999999,Supermarket Type1,Small,264.0568,2109.2544
FDK09,Low Fat,0.091745951,Supermarket Type1,Small,229.0352,2290.3520000000008
FDS08,Low Fat,0.056685383,Supermarket Type3,Medium,178.437,3175.866
FDE20,Regular,0.00552947,Supermarket Type1,Small,169.27900000000002,2376.906
FDF04,Low Fat,0.013664703,Supermarket Type1,,257.7304,5683.2688
FDA50,Low Fat,0.08731067199999999,Supermarket Type1,Medium,95.541,1544.656
FDX08,Low Fat,0.022639195,Supermarket Type1,Medium,179.7318,2165.1816
FDD05,Low Fat,0.016531033,Supermarket Type3,Medium,122.4098,3012.745
FDG41,Regular,0.076873991,Supermarket Type2,Medium,109.9228,1547.3192
FDU39,Low Fat,0.035863436,Supermarket Type3,Medium,58.3562,1125.8678
NCQ43,Low Fat,0.111301625,Supermarket Type1,Small,107.5912,1528.6768
